Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Ge', 'Hf', 'Nb', 'Sn']",0.0949684400727871,0.0942104092340948,0.453679058490164,0.09904896818183,0.0949176604166133,0.4520431447608333,0.0641003624946661,0.0758325910739809,0.4300121527832496,4.816688256496928,4.81079509444921,4.427489535540157,4.427489535540157,rut,rut,rut
"['Ce', 'Ge', 'Ru', 'Sn']",0.1356579236001576,0.076887286995592,0.4814591728832234,0.1287573826240505,0.0802175014680868,0.4686841160136161,0.1262234423215854,0.0680071622819265,0.4386961564799598,4.883649394414714,4.802683556341034,4.432097427284346,4.432097427284346,rut,rut,rut
"['Ce', 'Ir', 'Ru', 'Sn']",0.1034057868038688,0.0620222834339208,0.4699458997354186,0.1014242555051681,0.0618888000043648,0.4850210836789665,0.0893057228653365,0.0667639986935418,0.4403791352048865,4.661200364068794,4.795199721226255,4.43634751810367,4.43634751810367,rut,rut,bad
"['Ce', 'Ge', 'Ru', 'Zr']",0.1438745905716678,0.0844929396591584,0.431806602945084,0.1475276629122527,0.0805690878598526,0.4258980756738815,0.125550711575274,0.0781975105379735,0.465078616388876,4.529288684804136,4.438894312944444,4.752761383479818,4.438894312944444,bad,bad,rut
"['Ce', 'Nb', 'V', 'Zr']",0.1291815085846992,0.0827641654057872,0.429996461558038,0.1288602460959309,0.0736237448932199,0.434221010970238,0.118445548027592,0.0810874395151232,0.4735197694396875,4.496089437646306,4.443081168590961,4.852629512278626,4.443081168590961,bad,aPbO2,bad
"['Ce', 'Nb', 'Sn', 'V']",0.138853529058363,0.0719274150413938,0.4362522509350777,0.1248105705550651,0.080477824246218,0.4514368899259589,0.111486385742761,0.082087422341906,0.4644674065017939,4.445219687835461,4.656405515191915,4.783956366910189,4.445219687835461,aPbO2,aPbO2,aPbO2
"['Ce', 'Ge', 'Ru', 'Ti']",0.1479745684421987,0.0766086662182414,0.445085056205162,0.149998851876435,0.0631394629202525,0.4544674540629962,0.0606971106926597,0.0662894883574565,0.44546269625096,4.564879196082955,4.531689572537839,4.477187897123916,4.477187897123916,rut,aPbO2,bad
"['Ce', 'Ge', 'Ru', 'V']",0.1530820677666801,0.0851306156186833,0.4443933649606206,0.1525635401392002,0.0883399790675721,0.4476303732656701,0.1679514131382398,0.0733303491276429,0.4385760525529845,4.642477404921997,4.703107662656591,4.478160120621589,4.478160120621589,rut,rut,rut
"['Ce', 'Ge', 'Hf', 'Ru']",0.1415037585281381,0.078002275667535,0.4349942242842957,0.1395233440543262,0.0788594679301434,0.436808373586409,0.1092384529747053,0.0894452488176695,0.4549353557740723,4.491210424363638,4.515109612071752,4.776338933702775,4.491210424363638,aPbO2,aPbO2,aPbO2
"['Ge', 'Hf', 'Nb', 'Ru']",0.0885127133815621,0.0642978127034492,0.4845911319232581,0.0899478866224982,0.065705368693748,0.4915138256480649,0.0734786376842017,0.0742998933049246,0.4395972777166665,4.809010642367336,4.881370710255406,4.495919187037306,4.495919187037306,rut,rut,aPbO2
"['Ce', 'Hf', 'Nb', 'V']",0.1410014698836859,0.0707448541637463,0.4452639934887701,,,,0.1136378211104219,0.085350668180146,0.4723786726021837,4.513331439518188,,4.883462687608134,4.513331439518188,aPbO2,aPbO2,aPbO2
"['Ce', 'Nb', 'Pt', 'V']",,,,0.1251721509965476,0.082563103872978,0.4358940426136835,0.1196601754292341,0.0859902704599627,0.4281414833279706,,4.544120554732131,4.514137755497035,4.514137755497035,rut,rut,bad
"['Hf', 'Ir', 'Nb', 'Sn']",,,,0.0649150291393184,0.0822192010889264,0.4796025148298968,0.05314859459166,0.070424928684814,0.44623670794756,,4.915806132394995,4.51905368158956,4.51905368158956,rut,rut,rut
"['Ce', 'Nb', 'Ti', 'V']",0.1639292763672321,0.0712987285801338,0.4470415367403371,0.1471569627822241,0.0716940596172821,0.4467962577462439,0.1432805350407016,0.0955400185519836,0.5058593521174624,4.5337270504730105,4.535061516834569,5.270709571974301,4.5337270504730105,aPbO2,bad,aPbO2
"['Ce', 'Nb', 'Sn', 'Zr']",0.1167889378021388,0.0775123954859256,0.4417362590543465,0.1399174345098699,0.0781507078471564,0.4401019793646785,0.1194743250743816,0.0731676989543506,0.5012781862893565,4.544505651009422,4.53653993108201,5.026474809418276,4.53653993108201,bad,bad,rut
"['Ir', 'Nb', 'Ru', 'Sn']",0.0591702500617242,0.0598927085232621,0.4986974962786012,0.056670762314463,0.0661293653710642,0.5024655488545973,0.0512972874266761,0.0610649783267762,0.4572585733056895,4.904194678150995,4.982379335258761,4.540712435983271,4.540712435983271,rut,rut,aPbO2
"['Ge', 'Nb', 'Ru', 'Sn']",0.0838973059416511,0.0656193137393239,0.4875174360481633,0.0850543423984147,0.0720051933689485,0.4888010487811574,0.0698938233493341,0.0737311226334586,0.4461991888210672,4.845057631729469,4.906733923854868,4.548053891641617,4.548053891641617,rut,rut,aPbO2
"['Ce', 'Ir', 'Ru', 'Ti']",0.1355076260356474,0.0595769788143586,0.4762690233745283,0.1216768531753023,0.0680451931405786,0.4763555884766974,0.1277540992233935,0.0639605230121548,0.4570660104256179,4.7001431262521445,4.764623374024483,4.561188630920367,4.561188630920367,rut,rut,aPbO2
"['Nb', 'Ru', 'Ti', 'Zr']",0.1033137299427834,0.0566705585916256,0.4729695117468697,,,,0.0899164021996567,0.0641842694780417,0.457102110513345,4.650285240922112,,4.563262512905749,4.563262512905749,rut,rut,aPbO2
"['Ir', 'Nb', 'V', 'Zr']",0.0877400333055127,0.0853652691053906,0.455232709440863,,,,0.0729916996822725,0.0817275040764371,0.4398051982326505,4.737032384126101,,4.569036933927769,4.569036933927769,rut,rut,rut
"['Nb', 'Ru', 'Sn', 'Zr']",0.083024487820479,0.0633350651912865,0.4630278660017293,0.0842928539316355,0.0608276612412945,0.4619485549581501,0.0670066775948574,0.0676380061444149,0.4563019534004677,4.609377705771793,4.580845987953533,4.583948374572146,4.580845987953533,bad,rut,bad
"['Ce', 'Hf', 'Nb', 'Sn']",0.1382447734087333,0.0749250088383834,0.4510996599099517,0.1353499140420318,0.0781473301538875,0.4497996045229921,0.1186731068171082,0.0737526401322001,0.4930555788533848,4.601485798479874,4.620068390807923,4.958680292093839,4.601485798479874,aPbO2,bad,rut
"['Ir', 'Nb', 'Ru', 'Ti']",0.0632364181904095,0.0478117935994875,0.5014909067362785,0.0853812264729738,0.0607344152442824,0.7273685329261914,0.0586898396441858,0.0595565239900606,0.4668657300028149,4.855189761990277,6.997504952047157,4.61559269296288,4.61559269296288,rut,rut,aPbO2
"['Ge', 'Ir', 'Nb', 'Ti']",,,,0.0779509069072305,0.0618354492729069,0.5135112597733178,0.069837215714291,0.0699775417918673,0.4577188862246233,,5.050989656001465,4.615954748188291,4.615954748188291,rut,rut,bad
"['Ir', 'Nb', 'Sn', 'Ti']",0.0831958474458234,0.0693669670534924,0.470694718226178,0.0824727266641973,0.067838969067163,0.4748807361547529,0.0766873655658819,0.0792989935040361,0.4483462947771643,4.725214656301669,4.749907018717059,4.618492496614691,4.618492496614691,rut,rut,bad
"['Ge', 'Hf', 'Nb', 'Zr']",0.1158567193495433,0.0942306217809799,0.4694442182497447,0.11500987810075,0.1124710539910116,0.487975809544519,0.0829531267951433,0.0669242552505504,0.4610920552063824,4.949030207013972,5.3075001214943756,4.620455160654867,4.620455160654867,rut,rut,rut
"['Ce', 'Ge', 'Ir', 'V']",0.1428757933454996,0.092564760841937,0.4793191339650722,0.1468037842006557,0.0841603438459979,0.4657768381762057,0.0653069940753198,0.0712790779474432,0.4582020534245306,5.014971422980623,4.815237262689735,4.631290432373791,4.631290432373791,rut,rut,rut
"['Hf', 'Nb', 'Ru', 'Zr']",0.0855464352010364,0.0591791208966207,0.4758799907395268,0.0847320413496157,0.0632675844310758,0.4858068882438662,0.0670838660992715,0.0703955687848763,0.4592134324003982,4.6938409378853585,4.812261118570744,4.6326318204557655,4.6326318204557655,rut,rut,aPbO2
"['Ce', 'Nb', 'Pt', 'Ti']",0.1377324778662761,0.0858904953229923,0.444132530056617,0.154094903280517,0.0844651534360853,0.4554977112499685,0.1460815674333013,0.0880095229977827,0.4527435131824404,4.648070084951498,4.730283662028971,4.742876350867749,4.648070084951498,aPbO2,aPbO2,bad
"['Ge', 'Nb', 'Ti', 'Zr']",0.1125653716239759,0.0769362011517587,0.4724691274894823,0.1146838141382807,0.0842194528239884,0.4754076421190447,0.0869893281831045,0.0670229861890268,0.4647709354347711,4.805610430512918,4.898541784764133,4.6538128015875895,4.6538128015875895,rut,rut,rut
"['Ge', 'Nb', 'Sn', 'Zr']",0.1107128551848602,0.086145227862295,0.4508699493951518,0.1160331541516071,0.1127083087488956,0.4507519681960907,0.0778376950066168,0.083258481729695,0.4479489803722245,4.707826242945937,5.010120284196423,4.653816972930316,4.653816972930316,rut,rut,rut
"['Ce', 'Nb', 'Rh', 'Ru']",,,,0.1176705819495118,0.060570454733078,0.4703356224150194,0.1109310796439186,0.0744063316548197,0.4656969188306004,,4.654027805403227,4.72408423008626,4.654027805403227,bad,rut,bad
"['Ce', 'Ge', 'Hf', 'Ir']",0.1278917756973297,0.0727665006185075,0.4615902622204109,0.1304357659571715,0.0752559634866689,0.466840602931156,0.1208330876687892,0.0886274813023009,0.4570328969833879,4.673831155060988,4.741568983147925,4.7855786694022076,4.673831155060988,aPbO2,rut,aPbO2
"['Hf', 'Ir', 'Nb', 'Ti']",0.0809720289390426,0.0675892591756689,0.4816960277558388,,,,0.075237215880375,0.0755490259128607,0.4588917871577083,4.80840469486701,,4.674904299022127,4.674904299022127,rut,rut,aPbO2
"['Ce', 'Hf', 'Ir', 'Ru']",0.1049596838936427,0.0730047463019404,0.480356510943861,0.1052361357308138,0.0686778136887193,0.486499364284005,0.0963516343797999,0.0619992491330705,0.4728471091514885,4.840589284368992,4.8596128666982406,4.686971518215764,4.686971518215764,rut,rut,rut
"['Ce', 'Ir', 'Nb', 'Rh']",,,,0.1118369169731389,0.0743898787087454,0.4936782270178073,0.1112593386481151,0.0834704188120851,0.4533255737643573,,4.969472041979521,4.70184605661144,4.70184605661144,rut,rut,bad
"['Ge', 'Nb', 'Ru', 'Zr']",0.0994457372328325,0.0643269919269801,0.4965748306971154,0.0988871700408973,0.0585524875727165,0.5014549449237666,0.0833246598204215,0.0698567260074182,0.4676482876571892,4.9164158069974,4.920068141606597,4.702366753686377,4.702366753686377,rut,rut,bad
"['Ce', 'Ge', 'Ir', 'Sn']",0.1236844358972573,0.0825220515883042,0.4922394579411486,0.1242887003920762,0.0760060301741826,0.4883751213825844,0.1083820695732948,0.0729431120886078,0.470085413805168,5.028104305607845,4.936550324802846,4.7498186479874915,4.7498186479874915,rut,rut,rut
"['Ce', 'Ge', 'Ir', 'Zr']",0.1383734837502056,0.0867625685581142,0.4624739695277879,0.1329629660824013,0.0824588022391851,0.4683384474350225,0.1197593773031752,0.0735112507692804,0.4717164446668809,4.812779440147768,4.820838044229905,4.769003327549154,4.769003327549154,rut,aPbO2,rut
"['Hf', 'Ir', 'Nb', 'Ru']",0.0564574085591963,0.0676676846393818,0.5165546465987871,0.0579751582385329,0.065348884443999,0.507484569128315,0.0510128611546447,0.0628928017548582,0.4837191897786352,5.119750145400486,5.021580011509325,4.7908267622101475,4.7908267622101475,rut,rut,rut
"['Ge', 'Ir', 'Nb', 'Sn']",0.0775255440733658,0.078731914697919,0.5061714664613612,0.0768707114681797,0.0837304941833567,0.5142614799544178,0.0653143293725827,0.0817557969599149,0.4674265882733879,5.116061877646188,5.230592404657988,4.806289285373446,4.806289285373446,rut,rut,aPbO2
"['Ce', 'Ir', 'Nb', 'Pb']",,,,,,,0.1546969402425439,0.1163106723417298,0.4194484117954102,,,4.8110778482960885,4.8110778482960885,rut,rut,rut
"['Hf', 'Nb', 'Ti', 'Zr']",0.0996272423523093,0.0834260647829548,0.4720214678515475,0.0941351664887928,0.0732964947827082,0.476757073917895,0.0841976576880714,0.0847985941002269,0.4673862403190547,4.861796521824582,4.811411260156773,4.835269349378698,4.811411260156773,bad,rut,bad
"['Ce', 'Ge', 'Ir', 'Ti']",0.1411896876536276,0.0690143533367981,0.4894621404750046,0.1395122297475137,0.0756208843021215,0.4839028508260119,0.1197255418208575,0.083981248705309,0.4678729517530646,4.888563938081794,4.894019411408062,4.831482162110067,4.831482162110067,rut,rut,aPbO2
"['Ce', 'Ir', 'Ru', 'Zr']",0.1090760249574738,0.0745755040886369,0.4805592878693732,0.1239280330519239,0.0753485002559998,0.4770958795593829,0.096404527584585,0.07639412378095,0.4913644510088319,4.855709723891312,4.8320298568115625,4.966104461723095,4.8320298568115625,bad,bad,aPbO2
"['Ce', 'Hf', 'Nb', 'Zr']",0.1370447176111827,0.0759180749459332,0.4788687766884631,0.1200567782784462,0.0855806196977049,0.4860505282979499,0.1264173111204747,0.0625305271401796,0.5180079658960306,4.852509325673475,5.003188794433051,5.096270390633204,4.852509325673475,aPbO2,aPbO2,rut
"['Ge', 'Hf', 'Ir', 'Nb']",0.0816987348776263,0.0745146483714014,0.5251510480006951,,,,0.0710360206697352,0.0710976379508975,0.4836417392941792,5.248709112104363,,4.853736319911409,4.853736319911409,rut,rut,rut
"['Ce', 'Nb', 'Pt', 'Sn']",,,,0.1123400158348167,0.0948141015341693,0.4635342807622926,0.1045278220989462,0.0950957805840762,0.4659346146758238,,4.905668515279336,4.928816672586519,4.905668515279336,bad,bad,bad
"['Ir', 'Nb', 'Sn', 'Zr']",0.0787037656993457,0.082511636580497,0.493230905885107,0.0765332902851529,0.0736029681369616,0.4882718469347056,0.0657274964462614,0.091655218725339,0.4774154064127076,5.036615803494856,4.915282049220043,4.989485999995575,4.915282049220043,bad,rut,bad
"['Ce', 'Ge', 'Nb', 'Rh']",0.1443954462560343,0.0808127079063574,0.48342102635418,0.1437954420803117,0.0873021853795801,0.4822943240853599,0.1318463881314957,0.0898651264442154,0.474550006240535,4.935913815433907,4.98753166149107,4.946901232017249,4.935913815433907,aPbO2,rut,aPbO2
"['Hf', 'Ir', 'Nb', 'Zr']",0.0778861116607702,0.0777453567377662,0.4997401127062852,,,,0.065513917221899,0.0765481374675216,0.491166342435279,5.051176311560803,,4.965690113008553,4.965690113008553,rut,rut,rut
"['Ce', 'Nb', 'Sn', 'Ti']",0.1452982207480246,0.0886795333013697,0.4800202665988333,0.1634042667241639,0.0875960480307158,0.4878475021715776,0.1537120174212134,0.0899146442941373,0.5307323785742444,4.981635138883837,5.038034675504996,5.429940541330853,4.981635138883837,aPbO2,aPbO2,bad
"['Ce', 'Hf', 'Nb', 'Ti']",0.1443023130942117,0.0872678105262742,0.4904234083198222,,,,0.1530967470072847,0.0787676513799217,0.5445482277324611,5.056993928796191,,5.454566545862427,5.056993928796191,aPbO2,aPbO2,rut
"['Ce', 'Ge', 'Ir', 'Ru']",0.1539152398278545,0.0735771022080891,0.5254853256536522,0.1298140162344101,0.0722857784607266,0.553842095232647,0.0556845794554931,0.0717071274578323,0.506934184145643,5.244294021087657,5.487356915495485,5.064876120810529,5.064876120810529,rut,rut,rut
"['Ce', 'Nb', 'Pt', 'Ru']",,,,0.1325094312872675,0.0767475317230135,0.5123365010746497,0.1101322547350007,0.0816949443155042,0.4973398369011477,,5.153509345679973,5.064932363120402,5.064932363120402,rut,rut,bad
"['Ir', 'Nb', 'Ti', 'Zr']",0.0973846091885136,0.070876326990479,0.5087123600252186,0.0954611061936324,0.0692426092647101,0.5093561983623092,0.0826906071439601,0.076559527403672,0.5062575262183069,5.074149994765907,5.0672865172080925,5.09839117652892,5.0672865172080925,bad,rut,bad
"['Ge', 'Ir', 'Nb', 'Zr']",0.0935176624133291,0.0816374716973497,0.5294095025216388,0.1002056338895277,0.0785737293250453,0.5318844042986592,0.0831033161998995,0.077082817147901,0.5025043453120874,5.34487264135516,5.341037151427425,5.0697906067912015,5.0697906067912015,rut,rut,rut
"['Ge', 'Ir', 'Nb', 'Ru']",0.0622981507531843,0.0540215465200635,0.52356824000434,0.0629106815522504,0.05691452326996,0.5262321719989513,,,,5.092358607390735,5.1341138100438775,,5.092358607390735,aPbO2,aPbO2,aPbO2
"['Ce', 'Ge', 'Nb', 'Pt']",0.1476153152896298,0.1016585769461011,0.501407898752479,0.1446845776557695,0.0918777403141715,0.4989994053273001,0.1420937129129873,0.1096518692211643,0.5078591913025576,5.296794663372036,5.175544977841718,5.4383543669201195,5.175544977841718,bad,bad,bad
"['Ce', 'Nb', 'Ti', 'Zr']",0.1677214418614631,0.0904648564956009,0.5031422306389448,,,,0.1395580946845732,0.0768549875052462,0.5667790123475509,5.197173842479791,,5.637076895817536,5.197173842479791,aPbO2,aPbO2,rut
"['Ce', 'Ir', 'Nb', 'Pt']",,,,0.1317406054982218,0.0885283803485319,0.5291160468863279,0.1091204497646906,0.071933489464272,0.5216749819515041,,5.4031802885733935,5.197636394937882,5.197636394937882,rut,rut,rut
"['Ir', 'Nb', 'Ru', 'Zr']",0.0709180837403213,0.0658741959918946,0.5421171859653162,0.0701686295818779,0.0657062161181463,0.5382495810096257,0.0634829379103947,0.0740083629042381,0.5214284607823023,5.3364376248759,5.300450332190343,5.2116767405657045,5.2116767405657045,rut,rut,bad
"['Ce', 'Ge', 'Nb', 'Zr']",0.1874173734959376,0.1030914905019454,0.4932076363865239,,,,0.1577626023368779,0.1011176172592912,0.574154027736073,5.2437203824932,,5.910319171016751,5.2437203824932,aPbO2,aPbO2,rut
"['Ce', 'Ge', 'Hf', 'Nb']",0.1630843608697325,0.0949522307372193,0.518558516730506,,,,0.1521123138703086,0.1073210657995363,0.5781447898292402,5.373203078479118,,6.005082356962823,5.373203078479118,aPbO2,aPbO2,aPbO2
"['Ce', 'Nb', 'Ru', 'V']",,,,0.1496837871458707,0.0815604504227249,0.5452598100556338,0.1202743100156784,0.0892038745813762,0.5674067055708543,,5.483691723031246,5.743159584241968,5.483691723031246,bad,bad,bad
"['Ce', 'Nb', 'Ru', 'Ti']",0.1570750673261985,0.0693355960090811,0.5590801402156771,,,,0.1450118864419649,0.0728592933339852,0.5718566137640337,5.513150052228468,,5.652916439192642,5.513150052228468,aPbO2,aPbO2,aPbO2
"['Ce', 'Hf', 'Nb', 'Ru']",0.1314789582933925,0.0751688220878313,0.5605606608919373,,,,0.1073724751391314,0.0848693413180366,0.5970759783875259,5.568850020060959,,5.968756920765178,5.568850020060959,aPbO2,aPbO2,aPbO2
"['Ce', 'Nb', 'Ru', 'Zr']",0.1394375219872195,0.0801126352956005,0.5650502188307911,0.1207873667121268,0.0840035993701437,0.5576654083398438,0.114794716638032,0.07544362468853,0.575525357068372,5.646986134103625,5.61334551767326,5.704604444002867,5.61334551767326,bad,bad,rut
"['Ce', 'Nb', 'Ru', 'Sn']",0.1184931553174008,0.0725388448017374,0.5686724175549216,0.1159810618496782,0.0813825548530999,0.574583663639018,0.1119525431990894,0.0825326288993463,0.5698460636946372,5.622053357354286,5.741614635438781,5.708819063111726,5.622053357354286,aPbO2,aPbO2,aPbO2
"['Ce', 'Ge', 'Nb', 'Sn']",0.1604589329808396,0.1104209184190971,0.533837611669755,,,,0.1645476189439313,0.1081498405396994,0.57524151089501,5.662986727414951,,5.988635959136501,5.662986727414951,aPbO2,aPbO2,rut
"['Ce', 'Ge', 'Nb', 'V']",,,,,,,0.0684313718685958,0.1225849674414787,0.5192873864778074,,,5.682623913041541,5.682623913041541,rut,rut,rut
"['Ce', 'Ge', 'Nb', 'Ti']",0.2012548904178564,0.0959437246708072,0.5567347088129697,,,,,,,5.711083054687472,,,5.711083054687472,aPbO2,aPbO2,aPbO2
"['Ce', 'Ir', 'Nb', 'Sn']",0.1101177905843464,0.0920092000453381,0.5986215988434926,0.1117217106280628,0.1020372246131017,0.6018997023396961,0.1049616605215262,0.0642058501362192,0.588385034052961,6.041069627532772,6.158662811772592,5.744035060231787,5.744035060231787,rut,rut,rut
"['Ce', 'Ir', 'Nb', 'V']",,,,0.1250277653036034,0.0828674093463917,0.5831120054747165,0.1210619817552259,0.0906508386103989,0.5793715691734027,,5.829028621939851,5.860511280036142,5.829028621939851,bad,rut,bad
"['Ce', 'Ir', 'Nb', 'Zr']",0.1350146285104108,0.0859917605074189,0.5837871081433823,0.1324138058954319,0.0786810818112919,0.5972383095840277,0.1139239115317819,0.0878720811868165,0.6280232160559143,5.860185356979022,5.922716044792023,6.267126451771681,5.860185356979022,aPbO2,aPbO2,bad
"['Ce', 'Hf', 'Ir', 'Nb']",0.1126324827737352,0.0845805541008714,0.6039626978368657,0.131638332361878,0.089863068980098,0.5809117887592405,0.1046672354026123,0.0862769520969896,0.5960766478432715,6.027610200418537,5.867256261346716,5.971160328799112,5.867256261346716,bad,bad,aPbO2
