Formula,sigma bond length_aPbO2,Cation sigma_aPbO2,DeltaH_aPbO2,sigma bond length_bad,Cation sigma_bad,DeltaH_bad,sigma bond length_rut,Cation sigma_rut,DeltaH_rut,rho_aPbO2,rho_bad,rho_rut,Min_rho,Min_Crystal_rho,Min_Crystal_DeltaH,Min_Crystal_sigma
"['Ge', 'Hf', 'Ir', 'Rh', 'Ru']",0.0566159424527684,0.0613927085765613,0.2595706197552069,0.0574989964145491,0.054810925022812,0.2564024355245131,0.0493717186952016,0.0491405182838359,0.187535644547507,2.8419272040673738,2.7395059658753285,2.1131601154984105,2.1131601154984105,rut,rut,rut
"['Ge', 'Hf', 'Mn', 'V', 'Zr']",0.1167718089746113,0.0825409278263145,0.1393116382229344,0.1201489853457262,0.0821788740388787,0.1393268289010557,0.0967698579410211,0.0733622694441962,0.1284644656789701,2.349875503474224,2.3428649744022363,2.113290011232563,2.113290011232563,rut,rut,rut
"['Hf', 'Ir', 'Mn', 'Rh', 'Zr']",0.0727719337933401,0.0661917986916957,0.2093010343067582,0.0719911373806805,0.0624380913333123,0.2120999967719477,0.0614796490021699,0.0693121527415943,0.141998453805018,2.5156406581806334,2.4826655412604848,2.1137947286023144,2.1137947286023144,rut,rut,bad
"['Mn', 'Nb', 'Ru', 'Ti', 'V']",0.0993957113575846,0.0583055114569389,0.1901963442002198,0.0964846895596807,0.0600024215438387,0.1964792754487916,0.0769377180609155,0.0595661850581591,0.1675759587115294,2.259197880822064,2.3305324159422574,2.1140861704299603,2.1140861704299603,rut,rut,aPbO2
"['Ge', 'Hf', 'Mn', 'Nb', 'Zr']",0.1215494815009052,0.0705364400566464,0.138214850957712,0.1216118723617575,0.0744626940078507,0.1446731827301562,0.0943497864630031,0.0747297588537513,0.1400628803258172,2.114156115007793,2.2246959043300207,2.203432838271261,2.114156115007793,aPbO2,aPbO2,aPbO2
"['Ge', 'Hf', 'Mn', 'Rh', 'Zr']",0.0891177484785483,0.0607333080630692,0.2265430060109871,0.0909404485830775,0.0580402679409134,0.2196986032353912,0.0713290123464354,0.050265025579405,0.1857946121065389,2.570634939833065,2.481715183958921,2.114281348186392,2.114281348186392,rut,rut,rut
"['Hf', 'Pb', 'Rh', 'Ru', 'Zr']",0.0938712331768139,0.0470025237770966,0.2155170058252096,0.0942617442218438,0.0520836673301419,0.2151372432513042,0.0759474904400013,0.0496634365897829,0.1868282395173011,2.313150886848995,2.370036209665249,2.1144248853920913,2.1144248853920913,rut,rut,aPbO2
"['Ir', 'Mn', 'Pb', 'Pt', 'Zr']",0.103873334956235,0.0786309919718159,0.1437475886515628,0.1012795869394383,0.0748859089120559,0.1518319207406804,0.0905021200888941,0.0754449818748776,0.1208809352866339,2.2981828459356457,2.2743631054512847,2.1145359770750396,2.1145359770750396,rut,rut,bad
"['Ge', 'Pb', 'Rh', 'Ti', 'V']",0.1201235681629321,0.0600849059995147,0.209669049628458,0.119923371743797,0.0600552006121019,0.2130388609320349,0.1067549565967823,0.0626143077870538,0.1607301394578186,2.431431937811693,2.4568601573246123,2.116100523171547,2.116100523171547,rut,rut,bad
"['Hf', 'Ir', 'Rh', 'Sn', 'V']",0.0632881512736602,0.0626525814316718,0.2115868615237943,0.0622887035887359,0.0624589099477085,0.2154409256989637,0.0533288897131182,0.0679028883677248,0.146881608501333,2.481798239560718,2.5083300809339644,2.1178543485253725,2.1178543485253725,rut,rut,bad
"['Mn', 'Nb', 'Pb', 'Sn', 'V']",0.1321574365241997,0.0837629401043505,0.1041691701846005,0.1310336505550774,0.0798505705155795,0.1023142621141872,0.1179650915767545,0.0868764685960927,0.0990263068127703,2.2083203390265727,2.1179181095200263,2.25398632325459,2.1179181095200263,bad,rut,bad
"['Pt', 'Rh', 'Sn', 'V', 'Zr']",0.0730710772437544,0.0530126263361249,0.1814706128058269,0.0738461037066951,0.0556564340152576,0.1838700474860609,,,,2.1184219182305752,2.173873740156468,,2.1184219182305752,aPbO2,aPbO2,aPbO2
"['Ge', 'Pb', 'Pt', 'V', 'Zr']",0.1370075486175024,0.0827710788555299,0.167182316485583,0.1341897515666886,0.0804779627795818,0.1668461977606547,0.1091596710457317,0.0679851569812166,0.1468396818894554,2.5100788080352556,2.4661059739655506,2.1190687952797993,2.1190687952797993,rut,rut,rut
"['Ir', 'Pt', 'Rh', 'V', 'Zr']",0.0673643229750835,0.0681040039615851,0.1992889270017393,0.0680299289842955,0.0660293669197549,0.2057655217780585,0.0589760616886173,0.0670209726750253,0.1497837233063897,2.4716454101843524,2.4872391622168015,2.120200478892691,2.120200478892691,rut,rut,bad
"['Ge', 'Ir', 'Mn', 'Pb', 'Ti']",0.113478259955101,0.0621875676782897,0.1946595545567234,0.1237434795322668,0.0639200133719802,0.190591791722791,0.1051792799677953,0.0712683906582545,0.1369114943780786,2.3488820275993727,2.345250757890437,2.120324050614976,2.120324050614976,rut,rut,aPbO2
"['Ir', 'Mn', 'Rh', 'V', 'Zr']",,,,0.0898184935634625,0.0831955162307681,0.1684955970581931,0.0810793039024906,0.0783569132718713,0.1099064949115636,,2.5256450478132697,2.1205151555410136,2.1205151555410136,rut,rut,rut
"['Ir', 'Mn', 'Pb', 'Sn', 'Zr']",0.1025993527121701,0.0724421878221744,0.1502690446611289,0.1045453715929691,0.0770292351778383,0.1530248907637478,0.0882867717219564,0.071168628066277,0.137643693987399,2.220358960542531,2.320913175767417,2.1226561597429,2.1226561597429,rut,rut,rut
"['Hf', 'Ir', 'Mn', 'Ru', 'Ti']",,,,0.0713513864487143,0.0590948633427044,0.1906915951556136,0.0625561478370939,0.06634415360292,0.1526268614160223,,2.2742918774086816,2.1262921130443018,2.1262921130443018,rut,rut,bad
"['Ge', 'Hf', 'Ir', 'Sn', 'Ti']",0.0768204280960336,0.0535095469398711,0.2391058861372371,0.0764057384079366,0.0528277559041223,0.2362827662196863,0.0592514747069146,0.0505984819768665,0.1868545186177542,2.581931999883706,2.55086916908952,2.126962489373677,2.126962489373677,rut,rut,rut
"['Ge', 'Hf', 'Ir', 'Mn', 'Zr']",0.0940219065181139,0.0696262100218785,0.2070747910388405,0.0920941321528036,0.0675935996275974,0.2045192545656363,0.0777553296477508,0.0596843038141382,0.1691765999522317,2.5507873156788725,2.50152809879291,2.127206834597224,2.127206834597224,rut,rut,rut
"['Ge', 'Pt', 'Rh', 'Ru', 'Zr']",0.0712457191381123,0.0580493203568343,0.233506825053486,0.0690993783748159,0.0558790268419817,0.2340179475035554,0.0608043624391108,0.0486107754017335,0.190300753288615,2.5912022280353733,2.568571849732839,2.1281876368126307,2.1281876368126307,rut,rut,rut
"['Hf', 'Pt', 'Rh', 'V', 'Zr']",0.0772537305035476,0.0594178966533043,0.1929925581435064,0.08017476288405,0.0618463806035157,0.1923847394520542,0.0674197639644042,0.0672204362147333,0.1505292143288976,2.2960915507580815,2.3271386548180777,2.1283887857230943,2.1283887857230943,rut,rut,aPbO2
"['Mn', 'Nb', 'Pt', 'Rh', 'Ru']",0.0552571307915774,0.0657633554120457,0.1614865281094317,0.0560414150515849,0.0648843641985487,0.1582944841774399,0.0509013535967284,0.0761022099695062,0.1215104556389057,2.173716886596774,2.1378663062300283,2.1308125480482727,2.1308125480482727,rut,rut,bad
"['Ge', 'Mn', 'Nb', 'Sn', 'Zr']",0.1091829961748099,0.0739715791222184,0.1376021638673784,0.1150406965440947,0.0691412896157636,0.1454393135296975,0.0960085834017687,0.07778602016777,0.1415109193734842,2.1752323348027955,2.1313416457436363,2.269655331783541,2.1313416457436363,bad,aPbO2,bad
"['Ge', 'Ir', 'Pb', 'Rh', 'Ru']",0.0960232039047781,0.0616336759278337,0.2160847858592781,0.095243618343765,0.0562082377932847,0.2218237004439608,0.0913549716216995,0.0611441143971739,0.1664674383767455,2.5018428579593293,2.4749380719988285,2.1313848424499007,2.1313848424499007,rut,rut,bad
"['Ge', 'Hf', 'Pb', 'Pt', 'V']",0.1234901112919507,0.0680851796841544,0.1721664798620942,0.1287402470628508,0.0770804690717387,0.1656333711205327,0.1038925595204687,0.070387702739176,0.1416831687786306,2.2834991086969594,2.397344796397769,2.131673179216334,2.131673179216334,rut,rut,aPbO2
"['Hf', 'Ir', 'Pt', 'Sn', 'Zr']",,,,0.0508888187708239,0.0654971254602399,0.2181432083253646,0.0386542639664185,0.0596629020646322,0.1699195552162059,,2.571478592840913,2.13211638581788,2.13211638581788,rut,rut,rut
"['Ir', 'Pb', 'Sn', 'Ti', 'V']",0.1151096606396865,0.0606921070965607,0.1723780996575712,0.1172034571411814,0.0623336631328332,0.1720871566875345,0.099113082461572,0.0696548520398666,0.1441377160829219,2.1655586322683624,2.1893916766045636,2.1328314466336185,2.1328314466336185,rut,rut,aPbO2
"['Ge', 'Hf', 'Mn', 'Pb', 'Ti']",0.1102913106623088,0.0530652925413867,0.2222565617041809,0.111044941876931,0.0549874538728664,0.2144020475777992,0.0975948113721619,0.0535923379869644,0.182324360178994,2.4394145313566886,2.4005295132524584,2.1330093398210863,2.1330093398210863,rut,rut,aPbO2
"['Ir', 'Pb', 'Pt', 'Sn', 'Zr']",0.0862795988157596,0.0684853169131463,0.1714086411091621,0.0872199486310007,0.0732327636699719,0.1797562165378202,0.0713567313516775,0.0636318430592133,0.1607570139480891,2.2851198657385488,2.4201338898207556,2.133147870373988,2.133147870373988,rut,rut,rut
"['Ge', 'Hf', 'Ir', 'Mn', 'Pt']",0.0662057701889228,0.0751997380341119,0.1721958450120141,0.0674060781405169,0.0718101272215852,0.175376114199021,0.0579610393633256,0.0758725684978322,0.1231391417917294,2.4050009634261635,2.3672788720333737,2.134529841568898,2.134529841568898,rut,rut,bad
"['Ir', 'Mn', 'Pb', 'Rh', 'Sn']",0.0891671551790582,0.0770226200906551,0.1347021516223989,0.0891933850491341,0.071794231154197,0.1377089626909693,,,,2.2178045905196204,2.134751331550611,,2.134751331550611,bad,aPbO2,bad
"['Ir', 'Pb', 'Sn', 'V', 'Zr']",0.1137898297071847,0.0755501383876919,0.1659204468052159,0.1096239277213652,0.0730683517544258,0.1803461630999827,0.0893093121973157,0.0640336016373852,0.1600138995590406,2.3717885201983466,2.421252307516507,2.134901135502417,2.134901135502417,rut,rut,rut
"['Ge', 'Ir', 'Pb', 'Pt', 'V']",0.1197682790508403,0.0663609249729108,0.1857301677697542,0.1185948556349905,0.0714001280557062,0.184339927434349,0.096149596882111,0.0646850580031122,0.1586238081471755,2.348493138465028,2.420150405824811,2.1366603787918814,2.1366603787918814,rut,rut,rut
"['Hf', 'Pb', 'Rh', 'V', 'Zr']",0.1205858273578822,0.0650249243739476,0.1847887000218513,0.1167579028283619,0.0667877358382821,0.1905591430766257,0.1076928141919902,0.0646532256583669,0.1589896579937026,2.320895764190811,2.3891904369924704,2.1385328361962674,2.1385328361962674,rut,rut,rut
"['Ge', 'Mn', 'Nb', 'Sn', 'Ti']",0.1060327276721751,0.0723508448088918,0.1535578655128105,0.1054272212297374,0.0676507540132339,0.1519034400420295,0.0930613844854074,0.0768526341513924,0.1200799720863486,2.238572520851929,2.144590443243962,2.138635633922929,2.138635633922929,rut,rut,bad
"['Ge', 'Mn', 'Pb', 'Sn', 'Ti']",0.1084315814340266,0.0518457988520575,0.2070588002136517,0.1084448635166143,0.0548275051219664,0.2079582621739987,0.0966740809841959,0.0602102384410988,0.1698525907238789,2.3023653614510993,2.347646536540566,2.1402125416670863,2.1402125416670863,rut,rut,aPbO2
"['Ir', 'Pb', 'Pt', 'Rh', 'Zr']",0.0914428358286066,0.0696636305033911,0.1701913180893605,0.0908573452838656,0.0695624448984962,0.1579408487772902,0.0778290832310977,0.0708600534177755,0.1420083952109287,2.29689505940528,2.2161842896103123,2.1422967414311,2.1422967414311,rut,rut,bad
"['Ge', 'Hf', 'Pt', 'Ru', 'Sn']",0.0646646614229079,0.0533545174528967,0.2268166534898249,0.0627157309848236,0.0580691999566826,0.2307794638813071,0.0536500330577576,0.053637148448911,0.1835444429065368,2.4798136848979406,2.5696981411522675,2.142892156790151,2.142892156790151,rut,rut,aPbO2
"['Mn', 'Nb', 'Pb', 'Pt', 'V']",0.1290936121751136,0.0885812843699764,0.1198622489778394,0.1290229638854259,0.0895910257388807,0.1186746555870748,0.1113393904134316,0.0823511857001966,0.0960650986141594,2.3773310846710634,2.39310762363394,2.1452192698819936,2.1452192698819936,rut,rut,rut
"['Hf', 'Mn', 'Pb', 'Pt', 'Ru']",0.0980748891161139,0.0679442978996434,0.162907238133576,0.0968619728653843,0.0667064556277275,0.1546360278161557,,,,2.2200461461924,2.1454013373935115,,2.1454013373935115,bad,bad,bad
"['Mn', 'Pb', 'Rh', 'Ru', 'V']",,,,0.1128487690522735,0.0785210189621658,0.1184972438255819,0.1087723323437183,0.0838675707024306,0.0876024753476663,,2.164466185206394,2.145877190606912,2.145877190606912,rut,rut,bad
"['Ge', 'Ir', 'Pb', 'Rh', 'Ti']",0.1021145395604526,0.0519349920122034,0.2176913956175056,0.1007094557235628,0.0547343990310812,0.222238849629268,0.0942553009027165,0.058034938184144,0.1753612222717166,2.3888193677189182,2.459763035898606,2.146066027694308,2.146066027694308,rut,rut,aPbO2
"['Ge', 'Pt', 'Rh', 'V', 'Zr']",0.0880275138173422,0.0605660689030651,0.2096218190906334,0.0875153668978245,0.0600851933406322,0.2025965027117955,0.0735495013337867,0.0622404866486651,0.1661901798265283,2.4377233703333334,2.3776811934734465,2.147114123802843,2.147114123802843,rut,rut,bad
"['Ge', 'Pb', 'Sn', 'V', 'Zr']",0.1347561883754031,0.0684703801807373,0.1501367672636057,0.133066582330394,0.0730871094107495,0.161242787942421,0.1056004644864856,0.06503396531192,0.1636289334994977,2.1480704263079264,2.299008416765079,2.175677179851781,2.1480704263079264,aPbO2,aPbO2,rut
"['Ge', 'Hf', 'Mn', 'Nb', 'V']",0.1137664206950703,0.065142343714975,0.1616503937718327,0.1127962382370006,0.0671917233893492,0.1537920175962135,0.0920061204734413,0.0704909461213186,0.145786664046755,2.1643435322782407,2.1484691966133753,2.1579462442748696,2.1484691966133753,bad,rut,aPbO2
"['Ce', 'Hf', 'Pb', 'Sn', 'Ti']",0.11195837122551,0.0497120228502752,0.1969545045287915,0.1148286988182232,0.0519562662366229,0.1872895721045822,0.0965054304591844,0.0500574939350051,0.2085727159176926,2.1950046791353444,2.148509235162056,2.292378470120948,2.148509235162056,bad,bad,aPbO2
"['Ir', 'Pt', 'Rh', 'Ru', 'Zr']",0.0532627872244966,0.0616564409482091,0.2110502436181391,,,,0.0459125691267447,0.0673298874589881,0.1534194914857906,2.463762577743707,,2.1485211321521764,2.1485211321521764,rut,rut,aPbO2
"['Hf', 'Ir', 'Pb', 'Rh', 'Ru']",,,,0.0928866268476149,0.0647250496831453,0.1945422275823865,0.0804851242467501,0.0666319901401469,0.1554038476798446,,2.3859746569341085,2.1490260784117314,2.1490260784117314,rut,rut,bad
"['Hf', 'Ir', 'Pb', 'Rh', 'Sn']",,,,0.0802589759385488,0.057931338789089,0.189108305390728,0.0713768633051431,0.067701410188442,0.1525434494762905,,2.2456889867349124,2.1495043533465785,2.1495043533465785,rut,rut,bad
"['Hf', 'Pb', 'Pt', 'Ru', 'Zr']",0.0920741727620216,0.0629332246696451,0.1801024675285304,0.093149226026732,0.0622032090549507,0.186279043400043,0.0731552123995096,0.0652994344355375,0.1590787618150528,2.2551318497570323,2.288075174208859,2.150043943594694,2.150043943594694,rut,rut,bad
"['Ge', 'Ir', 'Mn', 'V', 'Zr']",0.1038911189573008,0.0755365127351618,0.1814224061559933,,,,0.0878183239643875,0.0717277766971719,0.1405898351413206,2.470146321231693,,2.150098742007909,2.150098742007909,rut,rut,rut
"['Ge', 'Mn', 'Rh', 'Sn', 'Zr']",0.0863692187708867,0.0623694809840375,0.2072592641406565,0.0858374887687257,0.0616300864173555,0.2048041821495665,0.0702504619943534,0.0615147382648462,0.168379209982239,2.4451727313000964,2.4162000005996322,2.1505629891146514,2.1505629891146514,rut,rut,rut
"['Ge', 'Hf', 'Ir', 'Rh', 'V']",0.0719669934299388,0.0639081927568028,0.2432939951306323,0.0716866148391283,0.0595364779936155,0.2389929080543126,0.0601924464956021,0.0593291593919673,0.1733192463255889,2.7434884217098547,2.65362340333123,2.1510976949793927,2.1510976949793927,rut,rut,rut
"['Ge', 'Ru', 'Sn', 'Ti', 'V']",,,,0.0760249863654152,0.0517120722362948,0.2301621083568918,0.0590901122238506,0.0541231840122258,0.183860163191018,,2.4877176328949684,2.152090430368045,2.152090430368045,rut,rut,bad
"['Ir', 'Pt', 'Sn', 'Ti', 'Zr']",0.068069380028975,0.0591859760186578,0.2197398792269403,0.06791916736112,0.057223769141785,0.2131104040477986,0.0521909311329653,0.060021101152888,0.1719916843781185,2.4970889319333613,2.4194198854202407,2.1523600489917247,2.1523600489917247,rut,rut,bad
"['Ge', 'Pb', 'Pt', 'Ru', 'Sn']",0.0952573986996651,0.0617112365403859,0.225493664609214,0.1035702496069122,0.0598597251006554,0.2211486042924484,0.0898583795262469,0.0573165454986932,0.1777259743701982,2.5754450475667263,2.516996130365778,2.152531680628566,2.152531680628566,rut,rut,rut
"['Ir', 'Mn', 'Ru', 'Ti', 'Zr']",0.0833598085993741,0.0639921508707659,0.2104004296142456,0.0846174338966032,0.0687848903311078,0.2080060683665529,0.0711876941275076,0.0565385623575955,0.1793506236286283,2.4919043807216337,2.544762760833938,2.1529993274002295,2.1529993274002295,rut,rut,rut
"['Hf', 'Mn', 'Pb', 'Ru', 'Ti']",0.1149325670340743,0.0593644757852981,0.1735782534939779,0.1150836459702722,0.0565784615133705,0.1861932617817451,,,,2.1534916057957556,2.204470171535921,,2.1534916057957556,aPbO2,aPbO2,bad
"['Ge', 'Mn', 'Pt', 'Rh', 'Zr']",,,,0.0776259656185598,0.0620470377675869,0.1856264864961765,0.0637194908604143,0.0656973144200471,0.1586995783359562,,2.2809964314305895,2.1543179662137444,2.1543179662137444,rut,rut,bad
"['Ge', 'Pb', 'Pt', 'Rh', 'Zr']",0.0953032980217266,0.0548274982647801,0.2277708100323003,0.1060050268399604,0.0493765654024788,0.2231249932695767,0.089589312214462,0.0467629369384192,0.1964703519343381,2.5053620893991013,2.4029570719938937,2.154627052966236,2.154627052966236,rut,rut,rut
"['Nb', 'Pb', 'Sn', 'Ti', 'Zr']",0.1594214990882038,0.0722771895134035,0.1396721104792213,,,,0.1253738296260766,0.075979322425015,0.1622015318035913,2.155055397564034,,2.356581687165346,2.155055397564034,aPbO2,aPbO2,aPbO2
"['Ir', 'Mn', 'Pt', 'Sn', 'Zr']",0.0693479173951433,0.0757798588988205,0.1665228342963679,0.0716061796333412,0.0737684628343092,0.1574844130234574,0.0610353241849034,0.0759068882952946,0.1270497290833255,2.3796074724510636,2.2880256314718292,2.155427533594929,2.155427533594929,rut,rut,bad
"['Ge', 'Hf', 'Ir', 'Pb', 'Ti']",0.1187051440856344,0.0565034166428267,0.2200068436203807,0.1172177408070785,0.055142833662055,0.2194352303333047,0.0978753086359739,0.0549592293432438,0.1829437098760351,2.464286846540038,2.442475447567185,2.156982120722496,2.156982120722496,rut,rut,rut
"['Ge', 'Hf', 'Ir', 'Pb', 'Sn']",,,,0.0973302565334467,0.0592135507959524,0.2244111842758755,0.0892458174324218,0.0557210076667209,0.1814970625467381,,2.534013398076339,2.1570513110330025,2.1570513110330025,rut,rut,rut
"['Ge', 'Ir', 'Pt', 'Ru', 'Ti']",0.0431920027041841,0.0518656791000829,0.2464135317856964,,,,0.0386748421771622,0.0545196065851091,0.1838810973591499,2.6237935234504723,,2.1578241816354247,2.1578241816354247,rut,rut,aPbO2
"['Mn', 'Pb', 'Ru', 'Ti', 'Zr']",0.1229081715363225,0.0657562311909655,0.1702151385044011,0.1230844780191649,0.0619324743473958,0.1800186351203514,0.1050410595339804,0.0627674696101365,0.1666434185257493,2.231864664225256,2.2390229308593645,2.158756335175604,2.158756335175604,rut,rut,bad
"['Mn', 'Pb', 'Ti', 'V', 'Zr']",0.1487439125525164,0.0767935520491312,0.1319181970078538,0.1489991920393068,0.0779648388784464,0.1304346601161505,0.1445594517311526,0.0757006720805171,0.1284909924415693,2.1984516857574534,2.2135531226881344,2.1589530515980435,2.1589530515980435,rut,rut,rut
"['Ge', 'Hf', 'Ru', 'Sn', 'V']",0.0811588538177101,0.0570445793392163,0.2420387762722725,0.082925207914429,0.0543809465714413,0.234925226528253,0.0633860469651696,0.0494751640646138,0.1928423597845636,2.647552375054313,2.5579530941605126,2.159357343267577,2.159357343267577,rut,rut,rut
"['Pb', 'Rh', 'Ru', 'Ti', 'Zr']",0.1093923769858219,0.0531721813749431,0.2134334052735603,0.110492976105415,0.0510095070297744,0.2094642298505455,0.0914413588694069,0.0546234456266913,0.1839229827008246,2.369863856135596,2.3112170926685813,2.1596051316099505,2.1596051316099505,rut,rut,bad
"['Hf', 'Mn', 'Pt', 'Rh', 'Zr']",0.065103291256626,0.0564264704513952,0.1806093306185524,0.065527426973372,0.0602669655370665,0.1800046219628207,,,,2.160673924886584,2.213418824266301,,2.160673924886584,aPbO2,bad,aPbO2
"['Pt', 'Rh', 'Ru', 'Sn', 'Zr']",0.057994038198061,0.0562217439284922,0.2111040647959932,0.0571924823516767,0.0575650220382881,0.2126435817778407,0.0470183975218097,0.0638147185449098,0.1644295451652887,2.3905456938993215,2.4202947550315126,2.1608347377082278,2.1608347377082278,rut,rut,aPbO2
